Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2006-08-21,0.4113102112972268,0.4120729812168686,0.40123730916592587,0.40215301513671875,500220000,763880100,-34.52,0.36,0.33,0.37,0.26,63.79,0.3 - 0.4 (75.1%),0.3 - 0.4 (70.9%),0.3 - 0.4 (43.2%),0.1 - 0.2 (54.6%)
2006-08-22,0.4009312465089506,0.4126835460226387,0.4006263024498801,0.4015420079231262,473928000,758871300,-37.55,0.37,0.33,0.37,0.26,63.55,0.3 - 0.4 (70.9%),0.3 - 0.4 (69.7%),0.3 - 0.4 (43.1%),0.1 - 0.2 (54.4%)
2006-08-23,0.40459422518436916,0.4087149557138344,0.3923849696129747,0.40123721957206726,485412000,758376000,-35.99,0.37,0.33,0.37,0.26,63.41,0.3 - 0.4 (66.1%),0.3 - 0.4 (68.4%),0.3 - 0.4 (43.1%),0.1 - 0.2 (54.4%)
2006-08-24,0.4023049106338531,0.40749428265197135,0.3958948887620571,0.4053579270839691,260802000,736699200,-64.6,0.38,0.33,0.37,0.26,64.49,0.3 - 0.4 (61.8%),0.3 - 0.4 (67.6%),0.3 - 0.4 (43.1%),0.1 - 0.2 (54.3%)
2006-08-25,0.4023048615910785,0.4113100459580557,0.398337067787611,0.4041363000869751,238314000,707850000,-66.33,0.38,0.33,0.37,0.26,63.89,0.3 - 0.4 (57.4%),0.3 - 0.4 (66.9%),0.3 - 0.4 (43.2%),0.1 - 0.2 (54.3%)
2006-08-28,0.4108522275167581,0.4299293849513748,0.4100885299119711,0.41802504658699036,764562000,716340000,6.73,0.38,0.33,0.38,0.26,67.57,0.3 - 0.4 (51.7%),0.3 - 0.4 (65.6%),0.3 - 0.4 (43.2%),0.1 - 0.2 (54.0%)
2006-08-29,0.42199299390316525,0.43893377346238033,0.41894090433580805,0.43695032596588135,727962000,722689800,0.73,0.39,0.34,0.38,0.26,71.79,0.4 - 0.5 (54.5%),0.3 - 0.4 (64.0%),0.3 - 0.4 (42.9%),0.1 - 0.2 (53.9%)
2006-08-30,0.4393914816567455,0.4505330226480038,0.4383237405248532,0.44595441222190857,681564000,718929300,-5.2,0.39,0.34,0.38,0.26,73.55,0.4 - 0.5 (60.2%),0.3 - 0.4 (62.4%),0.3 - 0.4 (42.8%),0.1 - 0.2 (53.8%)
2006-08-31,0.4448857169305547,0.4468700914116824,0.4346608380492659,0.4442758560180664,511278000,699964800,-26.96,0.4,0.34,0.38,0.26,72.64,0.4 - 0.5 (68.3%),0.3 - 0.4 (61.1%),0.3 - 0.4 (43.0%),0.1 - 0.2 (53.7%)
2006-09-01,0.4377128778809441,0.44122284599673883,0.4239771307894747,0.42565563321113586,605742000,689340300,-12.13,0.4,0.34,0.38,0.26,63.27,0.4 - 0.5 (81.9%),0.3 - 0.4 (59.5%),0.3 - 0.4 (43.1%),0.1 - 0.2 (53.7%)
2006-09-05,0.4270292439644814,0.4366442620361929,0.4207721588108068,0.43496575951576233,549354000,695000700,-20.96,0.4,0.34,0.38,0.26,65.66,0.4 - 0.5 (오류),0.3 - 0.4 (57.3%),0.3 - 0.4 (43.2%),0.1 - 0.2 (53.3%)
2006-09-06,0.42733502552042435,0.42794488634933775,0.4120727581784323,0.4131413996219635,493572000,688689000,-28.33,0.41,0.34,0.38,0.26,56.41,0.4 - 0.5 (오류),0.3 - 0.4 (55.9%),0.3 - 0.4 (43.1%),0.1 - 0.2 (53.2%)
2006-09-07,0.4064256653713094,0.43069219574636847,0.40200001796083434,0.42138299345970154,742836000,696595500,6.64,0.41,0.35,0.38,0.26,58.77,0.4 - 0.5 (오류),0.3 - 0.4 (54.0%),0.3 - 0.4 (43.0%),0.1 - 0.2 (53.1%)
